,raw_text,fraud,hacker groups,government,corporation,unrelated,darknet,cyber defense,hacking,security concepts,security products,network security,cyberwar,geopolitical,data breach,vulnerability,platform,cyber attack
233,"The generosity and kindness displayed by team members across McAfee is one major factor that makes up the incredible culture of the company. At McAfee, we empower our team members to initiate meaningful ways to give back to the community. It came to no surprise when a large group of team members came together in order to run a donation […]
The post How a Group of McAfee Team Members Helped Change the Lives of Critically Ill Children (https://www.mcafee.com/blogs/other-blogs/life-at-mcafee/how-a-group-of-mcafee-team-members-helped-change-the-lives-of-critically-ill-children/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,"Crypto-Miner Campaign Targets Unpatched QNAP NAS Devices
https://threatpost.com/miner-campaign-targets-unpatched-qnap-nas/164580/

Researchers warn two critical bugs impacting multiple QNAP firmware versions are under active attack.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
235,"Newest Intel Side-Channel Attack Sniffs Out Sensitive Data
https://threatpost.com/intel-side-channel-attack-data/164582/

A new side-channel attack takes aim at Intel's CPU ring interconnect in order to glean sensitive data.",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
236,"Serious Security: Webshells explained in the aftermath of HAFNIUM attacks
https://nakedsecurity.sophos.com/2021/03/09/serious-security-webshells-explained-in-the-aftermath-of-hafnium-attacks/

Webshells explained, with some (safe) examples you can try at home if you want to learn more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,"Apple Plugs Severe WebKit Remote Code-Execution Hole
https://threatpost.com/apple-webkit-remote-code-execution/164595/

Apple pushed out security updates for a memory-corruption bug to devices running on iOS, macOS, watchOS and for Safari.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
238,"Google Play Harbors Malware-Laced Apps Delivering Spy Trojans
https://threatpost.com/google-play-malware-spy-trojans/164601/

A never-before-seen malware-dropper, Clast82, fetches the AlienBot and MRAT malware in a savvy Google Play campaign aimed at Android users.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
239,"Adobe Critical Code-Execution Flaws Plague Windows Users
https://threatpost.com/adobe-critical-flaws-windows/164611/

The critical flaws exist in Adobe Framemaker, Connect and the Creative Cloud desktop application for Windows.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
240,"Seven Windows Wonders – Critical Vulnerabilities in DNS Dynamic Updates
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/seven-windows-wonders-critical-vulnerabilities-in-dns-dynamic-updates/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
241,"Overview For the March 2021 Patch Tuesday, Microsoft released a set of seven DNS vulnerabilities. Five of the vulnerabilities are remote code execution (RCE) with critical CVSS (Common Vulnerability Scoring Standard) scores of 9.8, while the remaining two are denial of service (DoS). Microsoft shared detection guidance and proofs of concept with MAPP members for […]
The post Seven Windows Wonders – Critical Vulnerabilities in DNS Dynamic Updates (https://www.mcafee.com/blogs/other-blogs/mcafee-labs/seven-windows-wonders-critical-vulnerabilities-in-dns-dynamic-updates/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
242,"Why MITRE ATT&CK Matters?
https://www.mcafee.com/blogs/enterprise/security-operations/why-mitre-attck-matters/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
243,"MITRE ATT&CK enterprise is a “knowledge base of adversarial techniques”.   In a Security Operations Center (SOC) this resource is serving as a progressive framework for practitioners to make sense of the behaviors (techniques) leading to system intrusions on enterprise networks. This resource is centered at how SOC practitioners of all levels can craft purposeful defense […]
The post Why MITRE ATT&CK Matters? (https://www.mcafee.com/blogs/enterprise/security-operations/why-mitre-attck-matters/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244,"Dark Web Markets for Stolen Data See Banner Sales
https://threatpost.com/dark-web-markets-stolen-data/164626/

Despite an explosion in the sheer amount of stolen data available on the Dark Web, the value of personal information is holding steady, according to the 2021 Dark Web price index from Privacy Affairs. That leaves these thriving dirty data dealers in a familiar predicament — they need to lock down their growing businesses for […]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245,"Microsoft Patch Tuesday Updates Fix 14 Critical Bugs
https://threatpost.com/microsoft-patch-tuesday-updates-critical-bugs/164621/

Microsoft's regularly scheduled March Patch Tuesday updates address 89 CVEs overall.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
246,"Apple’s Device Location-Tracking System Could Expose User Identities
https://threatpost.com/apples-location-system-expose-identities/164615/

Researchers have identified two vulnerabilities in the company’s crowd-sourced Offline Finding technology that could jeopardize its promise of privacy.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
247,"Privacy in Practice: Securing Your Data in 2021 and Beyond
https://www.mcafee.com/blogs/consumer/privacy-in-practice-securing-your-data-in-2021-and-beyond/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248,"Privacy in Practice: Securing Your Data in 2021 and Beyond Technological advancements continually emerge that make our lives easier. Right? As beneficial and convenient as emerging tech is, it can pose serious risks to our online safety and privacy—risks that you might find yourself ill-prepared to handle. In fact, according to our 2021 Consumer Security […]
The post Privacy in Practice: Securing Your Data in 2021 and Beyond (https://www.mcafee.com/blogs/consumer/privacy-in-practice-securing-your-data-in-2021-and-beyond/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
249,"Breach Exposes Verkada Security Camera Footage at Tesla, Cloudflare
https://threatpost.com/breach-verkada-security-camera-tesla-cloudflare/164635/

Surveillance footage from companies such as Tesla as well as hospitals, prisons, police departments and schools was accessed in the hack.",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
250,"Nim-Based Malware Loader Spreads Via Spear-Phishing Emails
https://threatpost.com/nim-based-malware-loader-spreads-via-spear-phishing-emails/164643/

Spear-phishing emails are spreading the NimzaLoader malware loader, which some say may be used to download Cobalt Strike.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,"150,000 security cameras allegedly breached in “too much fun” hack
https://nakedsecurity.sophos.com/2021/03/10/150000-security-cameras-allegedly-breached-in-too-much-fun-hack/

Cloud security cameras rained confidential customer data, says Bloomberg.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
252,"Cyberattackers Exploiting Critical WordPress Plugin Bug
https://threatpost.com/cyberattackers-exploiting-critical-wordpress-plugin-bug/164663/

The security hole in the Plus Addons for Elementor plugin was used in active zero-day attacks prior to a patch being issued.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
253,"Fake Ad Blocker Delivers Hybrid Cryptominer/Ransomware Infection
https://threatpost.com/fake-ad-blocker-cryptominer-ransomware/164669/

A hybrid Monero cryptominer and ransomware bug has hit 20,000 machines in 60 days.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
254,"SAP Stomps Out Critical RCE Flaw in Manufacturing Software
https://threatpost.com/sap-critical-rce-flaw-manufacturing/164666/

The remote code execution flaw could allow attackers to deploy malware, modify network configurations and view databases.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
255,"S3 Ep23: Hafnium happenings, I see you, and Pythonic poison [Podcast]
https://nakedsecurity.sophos.com/2021/03/11/s3-ep23-hafnium-happenings-i-see-you-and-pythonic-poison-podcast/

New episode - listen now! (And find out what HAFNIUM really stands for.)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256,"F5, CISA Warn of Critical BIG-IP and BIG-IQ RCE Bugs
https://threatpost.com/f5-cisa-critical-rce-bugs/164679/

The F5 flaws could affect the networking infrastructure for some of the largest tech and Fortune 500 companies - including Microsoft, Oracle and Facebook.",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
257,"FIN8 Resurfaces with Revamped Backdoor Malware
https://threatpost.com/fin8-resurfaces-backdoor-malware/164684/

The financial cyber-gang is running limited attacks ahead of broader offensives on point-of-sale systems.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
258,"Linux Systems Under Attack By New RedXOR Malware
https://threatpost.com/linux-systems-redxor-malware/164689/

Researchers say the new RedXOR backdoor is targeting Linux systems with various data exfiltration and network traffic tunneling capabilities.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
259,"How confidential are your calls? This iPhone app shared them with everyone
https://nakedsecurity.sophos.com/2021/03/11/how-confidential-are-your-calls-this-iphone-app-shared-them-with-everyone/

Caveat utilitor! Caveat emptor! Caveat programmator!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,"Microsoft Exchange Servers Face APT Attack Tsunami
https://threatpost.com/microsoft-exchange-servers-apt-attack/164695/

At least 10 nation-state-backed groups are using the ProxyLogon exploit chain to compromise email servers, as compromises mount.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
261,"NanoCore RAT Scurries Past Email Defenses with .ZIPX Tactic
https://threatpost.com/nanocore-rat-email-defenses-zipx/164701/

A spam campaign hides a malicious executable behind file archive extensions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,"TrickBot Takes Over, After Cops Kneecap Emotet
https://threatpost.com/trickbot-takes-over-emotet/164710/

TrickBot rises to top threat in February, overtaking Emotet in Check Point’s new index.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,"Ransomware Attack Strikes Spain’s Employment Agency
https://threatpost.com/ransomware-attack-spain-employment-agency/164703/

Reports say that the agency in charge of managing Spain's unemployment benefits has been hit by the Ryuk ransomware.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
264,"Netflix weighs up crackdown on password sharing
https://www.theguardian.com/media/2021/mar/12/netflix-weighs-up-crackdown-on-password-sharing

Streaming service tests feature that asks viewers if they share household with subscriberNetflix has begun testing a feature that asks viewers whether they share a household with a subscriber, in a move that could lead to crackdown on the widespread practice of sharing passwords among friends and family.Some Netflix users are reported to have received a message asking them to confirm they live with the account owner by entering a code included in a text message or email sent to the subscriber. Continue reading... (https://www.theguardian.com/media/2021/mar/12/netflix-weighs-up-crackdown-on-password-sharing)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265,"OSINT – Open Source Intelligence Training Course Free
https://www.ehacking.net/2021/03/osint-open-source-intelligence-training-course-free.html

This course goes from scratch to advanced; it covers the most critical aspect of OSINT (open-source intelligence). The OSINT plays a vital role in the ethical hacking/ Penetration testing process; hence this program is equally essential for intelligence officers, ethical hackers, marketers, HR, and cybersecurity professionals. It covers image, phone number, people, company, documents, and […]
The post OSINT – Open Source Intelligence Training Course Free (https://www.ehacking.net/2021/03/osint-open-source-intelligence-training-course-free.html) appeared first on Ehacking (https://www.ehacking.net/).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266,"Molson Coors Cracks Open a Cyberattack Investigation
https://threatpost.com/molson-coors-cyberattack-investigation/164722/

The multinational brewing company did not say what type of incident caused a ‘systems outage,’ but it's investigating and working to get networks back online.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
267,"Microsoft Exchange Exploits Pave a Ransomware Path
https://threatpost.com/microsoft-exchange-exploits-ransomware/164719/

As attacks double every hour, hackers are exploiting vulnerable Microsoft Exchange servers and installing a new family of ransomware called DearCry.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
268,"Metamorfo Banking Trojan Abuses AutoHotKey to Avoid Detection
https://threatpost.com/metamorfo-banking-trojan-autohotkey/164735/

A legitimate binary for creating shortcut keys in Windows is being used to help the malware sneak past defenses, in a rash of new campaigns.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
269,"Europol Credits Sweeping Arrests to Cracked Sky ECC Comms  
https://threatpost.com/europol-arrests-cracked-sky-ecc/164744/

Sky ECC claims that cops cracked a fake version of the app being passed off by disgruntled reseller.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
270,"REvil Group Claims Slew of Ransomware Attacks
https://threatpost.com/revil-claims-ransomware-attacks/164739/

The threat group behind the Sodinokibi ransomware claimed to have recently compromised nine organizations.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
271,"Critical Security Hole Can Knock Smart Meters Offline
https://threatpost.com/critical-security-smart-meter-offline/164753/

Unpatched Schneider Electric PowerLogic ION/PM smart meters are open to dangerous attacks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
272,"Naked Security Live – HAFNIUM explained in plain English
https://nakedsecurity.sophos.com/2021/03/15/naked-security-live-hafnium-explained-in-plain-english/

Latest episode - watch now!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
273,"S3 Ep 23.5: An interview with cybersecurity expert John Noble CBE
https://nakedsecurity.sophos.com/2021/03/15/s3-ep-23-5-an-interview-with-cybersecurity-expert-john-noble-cbe/

Special episode - listen now!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,"Google Warns Mac, Windows Users of Chrome Zero-Day Flaw
https://threatpost.com/google-mac-windows-chrome-zero-day/164759/

The use-after-free vulnerability is the third Google Chrome zero-day flaw to be disclosed in three months.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
275,"Cyberattacks See Fundamental Changes, A Year into COVID-19
https://threatpost.com/cyberattacks-fundamental-changes-covid-19/164775/

A year after COVID-19 was officially determined to be a pandemic, the methods and tactics used by cybercriminals have drastically changed.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
